title,label
"SK, 글로벌 수소경제 본격 진출   1.6조 투자 기대감  강세 ",2
" 특징주  포스코, 52주 신고가 경신 1조원대 영업익 회복 기대 반영",2
"SK, 美수소기업 최대주주 등극 소식에 강세",2
" 특징주  친환경 관련주, 블루웨이브 임박에 급등",2
 특징주 차기 대선 유력 후보  이재명 관련주 나란히 상한가,2
" 특징주 이지바이오, 액면분할 변경상장 첫날 급등",2
"코스피, 이틀 연속 장중 3000선 돌파",2
" 특징주 이지바이오, 거래정지 풀리자  상한가   업황 호조 이제야 반영 ",2
 특징주 블루웨이브 현실화에 마리화나주식  강세 ,2
" 특징주  세방전지, 전기차 배터리팩 공장 설립에 이틀 연속 급등",2
" 특징주  오스코텍, 임상2상 1차 지표 미충족 소식에 급락",0
" 특징주 박셀바이오, 거래재개되자 또다시 급등세",2
 데일리안 시사만평   동학개미의 힘  과열 우려속 고지 향해  전진 ,1
" 특징주  오성첨단소재, 블루웨이브 대마초 합법화 기대감에 급등",2
"한투신운용, ""킨덱스 美 ETF 2종, 순자산 2000억원 돌파""",1
"올리패스, SCN9A 안티센스 진통제 싱가폴 특허 취득",1
" STOCK  ""D램 가격 더 오른다""  SK하이닉스 목표주가 상승",2
"코스피, 3000선 회복 ""종목별 차별화 장세 전망""",1
"금감원, 이달 삼성증권 종합검사 착수",0
"엔케이맥스, 슈퍼NK GC 얼비툭스 3종 병용투여 국내 임상 승인",2
"""빅히트,  조직 확장  인건비 부담 목표가 하락""  KB증권",1
 표 해외 DR 가격 1월 6일 ,1
 개장 개인 기관 매수세에 코스피  3000  재진입,1
"코스피 장초반 1 대 상승 3,000 회복",2
"""씨에스베어링,  블루웨이브  수혜 기대 목표가 상승"" 신한금융투자",2
코스피 1  넘게 올라 장중 3000선 재돌파 2보 ,1
"코스피, 기관 매수세에 1 대 상승 출발 다시 3000선",2
" 특징주 엔케이맥스, 비소세포폐암 임상1 2a상 식약처 승인에 강세",2
" 특징주  피씨엘, 43억 상당 의료기기 공급계약에 강세",2
달러 엔 103.000엔 09시10분 현재 ,1
" 속보  코스피, 7일 장 열리자 3007포인트까지 상승",2
"엔케이맥스, 폐암환자 대상 3종 병용투여 임상 승인",1
" 자이앤트레터  트럼프,  알리바바 텐센트 투자금지  검토 中 ETF 타격 우려",1
"""블루웨이브 현실화 금리 상승, 증시에 부담""   하이투자증권",0
 표 해외 주요 증시 동향 1월 6일 ,1
"SK하이닉스, 수요 호조로 가파른 디램 가격 상승 목표가 상승 NH",2
" 속보 코스피, 하루만에 장중 3000선 재돌파",1
" 속보 코스피, 장중 3,000 돌파",1
"코스피, 하루 만에 반등 성공 3000 다시 터치",2
" 특징주  대한항공,  유상증자 통과  소식에 상승세",1
" 속보 코스피, 장 중 다시 3000돌파",1
 비트코인 지금  새 시대 진입 사상 첫 4000만원 돌파,1
일본 닛케이지수 1.05  상승 출발,1
 속보 코스피 3000 재돌파,1
" 특징주 SK, 美 수소기업 플러그파워 최대주주 등극에 강세",2
 코스닥 개장   1.89포인트 0.19   오른 983.28 출발,1
" 시황 코스피 2980.75  0.42  , 코스닥 983.28  0.19  , 원 달러 환율 1087.0원  1.4원  개장",1
" 속보  코스피, 1 대 상승 3,000선 안착 시도",1
"코스피, 전날 이어 장중 3000선 재차 돌파 3004.64",1
" 코스피 개장   12.54포인트 0.42   오른 2,980.75 출발",1
 원 달러  환율 1.4원 오른 1087.0원 출발,1
"코스닥, 1.89p 오른 983.28 개장 0.19  상승 ",1
" 속보  코스피, 하루 만에 3,000 회복 출발",2
"""이지바이오, 그동안 거래정지로 호재 미반영 재평가 해야""  NH",1
"코아시아, 삼성전자 디자인 솔루션 파트너사  긍정적  하나",1
 코스닥  1.89p 0.19   오른 983.28 개장 ,1
" 코스피  12.54p 0.42   오른 2,980.75 개장 ",1
" 속보  코스피, 0.42  오른 2980.75 출발",1
 코스피  12.54p 0.42   오른 2980.75 출발,1
"코스피, 12.54p 오른 2980.75 개장 0.42  상승 ",1
"제일기획, 점진적 주가 상승세 전망 신한금융투자",1
"코스피, 12.54p 0.42   오른 2980.75, 원 달러 환율 1.4원 오른 1087.0원 출발",1
 코스닥  1.89P 0.19   오른 983.28 출발,1
 속보  코스피 3000선 재돌파,1
 출발 코스피 외국인 0억 순매도,1
 출발 코스피 기관 11억 순매수,1
 출발 코스피 개인 8억 순매도,1
" 스팟 코스닥, 1.89P 0.19   오른 983.28 출발",1
日증시 상승 출발..닛케이 27340.46  1.05  ,1
 출발 코스닥 상승..983.28  0.19  ,1
 출발 프로그램 0억 매수우위,1
블루웨이브로 弱달러 가속화 전망 원 달러 환율 1060원 전망,1
" 외환  원 달러 환율 1.4원 오른 1,087.0원 개장 ",1
"대한방직 소액주주, 임시주총 앞두고 설범 회장 고소 ""자본시장법 위반""",0
"아이티센그룹 한국금거래소, 역대 최대 매출 기대 ""실물투자 증가 영향""",2
"현대산업개발, 올해 분양물량 전년비 20  상승 하나",2
 마켓브리핑  올해 첫 회사채 수요예측 나서는 SK텔레콤 GS,1
"한국금거래소,  금 거래 폭발  역대 최대 매출 갈아치운다",2
"""KCC, 실리콘 사업 시너지 효과 긍정적 기대 상승"" 유안타증권",2
 표 해외 한국 DR 1 6 ,1
"삼성SDI, 사상 최대 실적 전망 목표가 상승 한화",2
"하림지주, HMR 부동산 개발 등 저평가 해소 모멘텀 부각 IBK투자증권",1
"김용범 차관 ""코스피 3000시대, 실물경제 회복 뒷받침돼야""",2
"경남제약 ""완판된 결콜라겐 뮤신, 8일 롯데홈쇼핑 앵콜방송""",1
 출발 코스피 상승..2980.75  0.42  ,1
 출발 환율 상승..1087.0  1.4원 ,1
 출발 지수선물 상승..406.90  3.50p ,1
 출발 국채선물 보합..111.55 0틱,1
" 스팟 코스피, 12.54p 0.42   오른 2980.75 출발",1
"현대제철, 자동차강판 4년 만에 인상 목표가 상승 키움",2
"백악관 상하원 모두 장악한 美민주, 증시에 악재일까 호재일까",1
"삼정KPMG ""골드만삭스 르미은행 등 디지털 전환 선도""",1
"엔케이맥스, TKI 불응성 비소세포폐암 임상1 2a상 식약처 승인",2
"오션브릿지, SK하이닉스 출신 반도체 전문가 이석규 사장 영입",1
"삼성SDI, 전기차 배터리 수혜주 두각 목표가 86만원 상승 한화",2
" 빅데이터MSI 시장심리 톱5, 삼성전자 SK 카카오 대우건설 SK이노베이션",1
"금감원, 다음 주 삼성증권 종합검사 착수",0
" 씨에스베어링,  블루웨이브 로 우호적 환경...목표가 상승  신한금융투자",2
"고바이오랩, 마이크로바이옴 치료제 가치 상승 기대 SK",2
"CJ ENM, 미디어 커머스 수익성 날로 강화 목표가 상승  현대차",2
뉴욕증시 선물 상승 트럼프 지지자 의회 난입 영향  제로 ,1
"키움증권 ""현대제철, 자동차강판 4년 만에 인상 목표가 상승""",2
SK 올해 첫 투자는  수소  美 수소 기업에 1조6천억원 투입 종합 ,1
업계 최저 보수에 한국운용 美 ETF 2종 나란히 순자산 1천억 돌파,1
"디지털대성, 올해 외형성장 수익성 개선 모두 기대 하나금투",2
"경남제약  결콜라겐 뮤신 , 8일 롯데홈쇼핑서 2차 앵콜방송",1
"신한금투 ""제일기획, 점진적 주가 상승 지속될 것""",2
"한투운용, KINDEX 미국 ETF 2종 순자산 2000억 돌파",2
"카카오, 명확한 방향성과 탄탄한 실적 대신",1
"경남제약, 첫 방송 완판 기록한  결콜라겐 뮤신  ",1
"에이치엔티, 휴림로봇 주식 전량 매도 ""경영정상화 힘쓸 것""",1
 외환브리핑  블루웨이브  현실화 弱달러 속 美 中 갈등 촉각,1
"현대차證 ""코스피 성장주 전환 3500 간다 반도체 상승 주도""",2
"실리콘웍스, 디스플레이 업황 호조에 올라타자 목표가 상승 신한",2
"CJ ENM, TV광고 티빙 등 실적 회복 기대감 목표가 10  상승 DB금융투자",2
"블루웨이브  현실화 ""빅테크 내리고 친환경 금융주는 오른다""",1
"유진투자증권 ""이마트, SSG닷컴 높은 성장세 지속""",2
 빅데이터MSI 7일 오전 주식시장 심리 7단계  매우 좋음 ,1
"SK證 ""삼화콘덴서, MLCC 구조적 호황 목표가 상승""",1
"SK하이닉스, 빨라지는 D램 가격 상승 시점   목표가  상승",1
유진證,1
"SK, 미국 자회사 주식 2313억 취득",2
"SK, 자회사 통해 美 수소업체 플러그파워에 1.6兆 투자",1
 클릭 e종목 삼전 파운드리 사업부에서 DPS 역할 중요성 증가 코아시아  관심 ,1
" 원자재시황  국제유가, 팬데믹 이전 수준 회복.. WTI, 50달러선 회복",2
"KB證 ""빅히트 작년 영업익 전망치 하회 목표가 하향""",0
"NAVER, 단기 모멘텀 부족 장기적으론 긍정적 이베스트",0
"SK, 美 자회사에 2313억원에 출자 ""수소회사 투자""",1
"SK이노베이션, 2차전지 가치 반영할 시점 목표가 3배 상향 NH",1
"CJ EMN, 엔씨소프트와 손잡고 전방위 시너지 현대차",1
"신한금투 ""씨에스베어링, 블루웨이브 때 우호적""",1
" 클릭 e종목  ""SK하이닉스, D램 수급 개선 시기 예상보다 빠르다""",2
"""현대제철, 중장기 턴어라운드 시작 목표가 상승"" 키움증권",2
"현대제철, 올해 그룹사향 자동차강판 가격 인상 기대...목표가 상승",2
" 속보 비트코인, 국내 시장서 4000만원 돌파",1
"美블루웨이브 현실화 최고치 찍은 다우지수, 국내 영향은 ",1
"하림지주, HMR 부동산 개발 등 성장 모멘텀 주목 목표가 상승 IBK",1
 원유마감 WTI 1.4  올라 50달러 돌파 미국 재고 급감,1
"휴젤, 중국향 보툴리늄 톡신 매출 기대 목표가 상승 한국",2
"뉴욕증시, 블루웨이브 임박 속 혼조 다우 1.44  상승",1
"""유동성 쏠림 대주주 요건 벗어난 큰 손 대형주 싹쓸이""",1
"삼성전기, 4Q 영업익 2570억 전년비 85  상승 하나금융투자",2
"증권업, 브로커리지 IB 등 실적 개선 기대 ""비중확대"" 한국",2
"SK, 美 자회사 Plutus Capital NY에 출자 결정",1
"메디콕스, 벌점 4점 해소   거래안정성 확보에 최선 ",1
"벽산, 화성공장 생산중단",0
" 휴젤, 올해 영업이익 43  증가 전망 中 톡신 판매 기대 ",2
 유럽증시  美 블루웨이브 기대감 일제히 상승,1
 뉴욕증시  美 블루웨이브 임박 속 혼조세.. 다우 1.44  상승,1
"SK하이닉스, 1분기 D램 가격 상승 기대 목표가 상승 NH",2
"삼성전기, MLCC 밸류에이션 상향 목표가  24만원  하나",2
" 클릭 e종목 ""CJ ENM, 미디어 파워 회복 목표주가 상향""",2
" 클릭 e종목  하림지주, 저평가 해소할 모멘텀 대기 중 ",1
 뉴욕증시 당분간 弱달러 시대 온다 다우 또  사상 최고 ,1
"하림지주, 2가지 성장 모멘텀 대기 목표가 상승  IBK",1
" 굿모닝 증시  美민주, 블루웨이브 달성...국내 증시 영향은",1
"SK이노베이션, 배터리사업 가치 상승 목표가  상승  NH",2
 뉴스새벽배송 美  블루웨이브  현실화 트럼프 지지자 난입에 혼란도,0
 블루웨이브 현실화 韓증시 긍정적 환경 인프라주식 주목 ,2
"빅히트, 4분기 컨센서스 하회 예상   목표가  하락",0
" 클릭 e종목  ""이마트, 시장지배력 확대로 실적 개선 전망""",1
" 오늘의 환율전망  원 달러, 1085 1087원 출발 예상",1
"이마트, 4Q 영업익 751억 흑자전환 전망 유진투자證",1
"CJ ENM, 미디어 실적 회복 기대 목표가 상승  DB",1
" 클릭 e종목  디지털대성, 이러닝 사업부 성장 신사업 확장으로 기대 ",1
 마켓인사이트  M A자문 매출 급등  광장... EMC홀딩스 자문 싹쓸이  기염 ,2
"벽산, 화성공장 유기단열재 생산중단",0
국내 주식형 펀드 자금 이틀 연속 순유출,1
" 클릭 e종목 ""현대제철, 4년만 그룹사향 자동차강판 가격 인상""",2
"제일기획, 외국인 지분율 증가 주가상승 지속 전망  신한",1
"휴젤, 중국향 물량 증가로 호실적 전망 목표가 상승  한투",1
"빅히트, 4Q 영업이익 컨센서스 하회 전망 목표가 하락  KB",0
"휴젤, 올해 영업이익 40  뛴다   목표가  상승",2
 국제유가  코로나 이후 최고가  WTI 1.4  올라 50달러 돌파,1
 표 미국 주요기업 주가 1 6 ,1
 표 삼진엘앤디 등 코스닥 자사주 신청내역 7일 ,1
 표 코스피 외국인 연속 순매수 종목 6일 ,1
 표 코스닥 외국인 연속 순매수 종목 6일 ,1
 표 코스피 외국인 연속 순매도 종목 6일 ,1
 표 코스닥 외국인 연속 순매도 종목 6일 ,1
 fn마켓워치 제주도 1호 골프장 제주CC 다시 매물로,1
"이마트, 작년 4Q 흑자 전환 전망 높아지는 시장지배력 유진",2
미 시위대 국회 난입에도 다우존스 지수 사상 최고 경신,1
" 클릭 e종목  ""빅히트 작년 4Q 영업익 413억 전망 예상 밑돌아""",0
" 클릭 e종목  ""삼성전기, MLCC 패키지 판 모두 좋다 목표가 26  상승""",2
"아모레퍼시픽, 마지막 저점 통과 대신",1
"풍산, 지난해 4 4분기 실적 전년비 크게 개선 유안타",2
" 클릭 e종목 ""아모레퍼시픽, 4분기 저점 통과 기대 목표가 유지""",1
 재송 6일 장 마감 후 주요 종목뉴스,1
 뉴욕증시  블루웨이브 앞두고 혼조세 마감  다우 1.44  상승,1
" 클릭 e종목 ""휴젤, 중국향 매출 발생 실적 기대감 상승""",2
 뉴욕마감 다우 1.4  상승 親트럼프 시위  소동 에도 사상 최고,2
 뉴욕마감  민주 상원 장악 부양책기대  블루웨이브 ..다우 사상 최고치 속 혼조 마감,2
사상초유 의회 점거 속  블루웨이브  美증시 최고치 뉴욕마감 ,2
 블루웨이브 에 다우 S P 상승   나스닥은 하락  데일리 국제금융시장 ,1
" 마켓인사이트 LS전선, 올해 첫 회사채 발행 구리값 상승효과 누리나",1
 일일펀드동향 국내 채권형펀드 이틀째 순유입...총 3996억,1
"미 증시, 경기부양책 기대감으로 반등",1
"국보, KF94 덴탈마스크 동시 ASTM 레벨3 획득",2
"뉴욕증시, 블루웨이브 임박 속 혼조 다우 1.44  상승 마감",2
 마켓인 MBK파트너스가 잡코리아에 관심갖는 이유,1
" 기업 자금조달 일레븐建,  기한이익상실  용산 유엔사부지 7910억 대출 연장",1
동학개미의 끊임없는 三電  러브콜  새해 2조 넘게 담았다,1
 클릭 e종목 ,1
 e공시 눈에 띄네 코스피 6일,1
 e공시 눈에 띄네 코스닥 6일,1
美블루웨이브 임박에 애플 페이스북 동반  부진  규제 강화 우려,0
" 속보 美민주당, 조지아 2석 모두 확보 상원 장악",1
 속보  뉴욕증시 혼조 마감 다우 상승 나스닥 하락,1
막 오른 코스피 3000시대  어떤 종목 쓸어 담았나,1
코스피 3000 유망업종은  반도체 배터리 친환경 뜬다,2
코스피 장중 3000 찍었지만 3곳 중 1곳은 작년초 주가 밑돌아,1
코스피 3000시대  대형주 쏠림 심화 업종 수익률도  양극화 ,1
 코스피  3000  시대  일단  숨 고르기 ...꺾일까 vs 뚫을까,1
